        Date        ecHMS_Angle ecSHMS_Angle
2018-01-30 05:19:22        37.8        29.99
2018-01-30 05:19:23       37.77        29.99
2018-01-30 05:19:24       37.73        29.99
2018-01-30 05:19:25       37.67        29.99
2018-01-30 05:19:26       37.62        29.99
2018-01-30 05:19:27        37.6        29.99
2018-01-30 05:19:28       37.54        29.99
2018-01-30 05:19:29        37.5        29.99
2018-01-30 05:19:30       37.46        29.99
2018-01-30 05:19:31       37.41        29.99
2018-01-30 05:19:32       37.37        29.99
2018-01-30 05:19:33       37.32        29.99
2018-01-30 05:19:34       37.29        29.99
2018-01-30 05:19:35       37.25        29.99
2018-01-30 05:19:36       37.19        29.99
2018-01-30 05:19:37       37.16        29.99
2018-01-30 05:19:38       37.11        29.99
2018-01-30 05:19:39       37.07        29.99
2018-01-30 05:19:40       37.03        29.99
2018-01-30 05:19:41       36.98        29.99
2018-01-30 05:19:42       36.94        29.99
2018-01-30 05:19:43        36.9        29.99
2018-01-30 05:19:44       36.85        29.99
2018-01-30 05:19:45       36.81        29.99
2018-01-30 05:19:46       36.77        29.99
2018-01-30 05:19:47       36.72        29.99
2018-01-30 05:19:48       36.69        29.99
2018-01-30 05:19:49       36.63        29.99
2018-01-30 05:19:50       36.59        29.99
2018-01-30 05:19:51       36.56        29.99
2018-01-30 05:19:52        36.5        29.99
2018-01-30 05:19:53       36.46        29.99
2018-01-30 05:19:54       36.43        29.99
2018-01-30 05:19:55       36.37        29.99
2018-01-30 05:19:56       36.34        29.99
2018-01-30 05:19:57       36.29        29.99
2018-01-30 05:19:58       36.24        29.99
2018-01-30 05:19:59       36.21        29.99
2018-01-30 05:20:00       36.16        29.99
2018-01-30 05:20:01       36.13        29.99
2018-01-30 05:20:02       36.07        29.99
2018-01-30 05:20:03       36.03        29.99
2018-01-30 05:20:04       35.99        29.99
2018-01-30 05:20:05       35.94        29.99
2018-01-30 05:20:06       35.91        29.99
2018-01-30 05:20:07       35.85        29.99
2018-01-30 05:20:08       35.82        29.99
2018-01-30 05:20:09       35.78        29.99
2018-01-30 05:20:10       35.73        29.99
2018-01-30 05:20:11       35.69        29.99
2018-01-30 05:20:12       35.65        29.99
2018-01-30 05:20:13       35.61        29.99
2018-01-30 05:20:14       35.56        29.99
2018-01-30 05:20:15       35.51        29.99
2018-01-30 05:20:16       35.48        29.99
2018-01-30 05:20:17       35.42        29.99
2018-01-30 05:20:18       35.39        29.99
2018-01-30 05:20:19       35.35        29.99
2018-01-30 05:20:20        35.3        29.99
2018-01-30 05:20:21       35.26        29.99
2018-01-30 05:20:22       35.21        29.99
2018-01-30 05:20:23       35.18        29.99
2018-01-30 05:20:24       35.12        29.99
2018-01-30 05:20:25       35.09        29.99
2018-01-30 05:20:26       35.05        29.99
2018-01-30 05:20:27          35        29.99
2018-01-30 05:20:28       34.97        29.99
2018-01-30 05:20:29       34.92        29.99
2018-01-30 05:20:30       34.88        29.99
2018-01-30 05:20:31       34.84        29.99
2018-01-30 05:20:32       34.79        29.99
2018-01-30 05:20:33       34.76        29.99
2018-01-30 05:20:34        34.7        29.99
2018-01-30 05:20:35       34.67        29.99
2018-01-30 05:20:36       34.63        29.99
2018-01-30 05:20:37       34.58        29.99
2018-01-30 05:20:38       34.54        29.99
2018-01-30 05:20:39       34.48        29.99
2018-01-30 05:20:40       34.46        29.99
2018-01-30 05:20:41        34.4        29.99
2018-01-30 05:20:42       34.36        29.99
2018-01-30 05:20:43       34.33        29.99
2018-01-30 05:20:44       34.27        29.99
2018-01-30 05:20:45       34.24        29.99
2018-01-30 05:20:46       34.19        29.99
2018-01-30 05:20:47       34.15        29.99
2018-01-30 05:20:48       34.11        29.99
2018-01-30 05:20:49       34.06        29.99
2018-01-30 05:20:50       34.02        29.99
2018-01-30 05:20:51       33.97        29.99
2018-01-30 05:20:52       33.94        29.99
2018-01-30 05:20:53       33.88        29.99
2018-01-30 05:20:54       33.85        29.99
2018-01-30 05:20:55        33.8        29.99
2018-01-30 05:20:56       33.76        29.99
2018-01-30 05:20:57       33.73        29.99
2018-01-30 05:20:58       33.67        29.99
2018-01-30 05:20:59       33.64        29.99
2018-01-30 05:21:00       33.58        29.99
2018-01-30 05:21:01       33.55        29.99
2018-01-30 05:21:02        33.5        29.99
2018-01-30 05:21:03       33.47        29.99
2018-01-30 05:21:04       33.41        29.99
2018-01-30 05:21:05       33.38        29.99
2018-01-30 05:21:06       33.33        29.99
2018-01-30 05:21:07       33.28        29.99
2018-01-30 05:21:08       33.25        29.99
2018-01-30 05:21:09       33.19        29.99
2018-01-30 05:21:10       33.16        29.99
2018-01-30 05:21:11       33.11        29.99
2018-01-30 05:21:12       33.07        29.99
2018-01-30 05:21:13       33.03        29.99
2018-01-30 05:21:14       32.98        29.99
2018-01-30 05:21:15       32.94        29.99
2018-01-30 05:21:16       32.89        29.99
2018-01-30 05:21:17       32.86        29.99
2018-01-30 05:21:18        32.8        29.99
2018-01-30 05:21:19       32.77        29.99
2018-01-30 05:21:20       32.72        29.99
2018-01-30 05:21:21       32.67        29.99
2018-01-30 05:21:22       32.64        29.99
2018-01-30 05:21:23       32.59        29.99
2018-01-30 05:21:24       32.55        29.99
2018-01-30 05:21:25       32.51        29.99
2018-01-30 05:21:26       32.45        29.99
2018-01-30 05:21:27       32.43        29.99
2018-01-30 05:21:28       32.37        29.99
2018-01-30 05:21:29       32.34        29.99
2018-01-30 05:21:30       32.29        29.99
2018-01-30 05:21:31       32.25        29.99
2018-01-30 05:21:32       32.21        29.99
2018-01-30 05:21:33       32.16        29.99
2018-01-30 05:21:34       32.12        29.99
2018-01-30 05:21:35       32.08        29.99
2018-01-30 05:21:36       32.03        29.99
2018-01-30 05:21:37       31.99        29.99
2018-01-30 05:21:38       31.94        29.99
2018-01-30 05:21:39        31.9        29.99
2018-01-30 05:21:40       31.86        29.99
2018-01-30 05:21:41       31.81        29.99
2018-01-30 05:21:42       31.77        29.99
2018-01-30 05:21:43       31.73        29.99
2018-01-30 05:21:44       31.69        29.99
2018-01-30 05:21:45       31.64        29.99
2018-01-30 05:21:46        31.6        29.99
2018-01-30 05:21:47       31.55        29.99
2018-01-30 05:21:48       31.51        29.99
2018-01-30 05:21:49       31.47        29.99
2018-01-30 05:21:50       31.43        29.99
2018-01-30 05:21:51       31.38        29.99
2018-01-30 05:21:52       31.34        29.99
2018-01-30 05:21:53       31.29        29.99
2018-01-30 05:21:54       31.25        29.99
2018-01-30 05:21:55        31.2        29.99
2018-01-30 05:21:56       31.16        29.99
2018-01-30 05:21:57       31.12        29.99
2018-01-30 05:21:58       31.08        29.99
2018-01-30 05:21:59       31.04        29.99
2018-01-30 05:22:00       30.99        29.99
2018-01-30 05:22:01       30.96        29.99
2018-01-30 05:22:02       30.95        29.99
2018-01-30 05:22:03       30.91        29.99
2018-01-30 05:22:05       30.88        29.99
2018-01-30 05:22:06       30.84        29.99
2018-01-30 05:22:08        30.8        29.99
2018-01-30 05:22:09       30.78        29.99
2018-01-30 05:22:10       30.75        29.99
2018-01-30 05:22:11       30.72        29.99
2018-01-30 05:22:13       30.67        29.99
2018-01-30 05:22:14       30.66        29.99
2018-01-30 05:22:15       30.63        29.99
2018-01-30 05:22:16       30.61        29.99
2018-01-30 05:22:17       30.58        29.99
2018-01-30 05:22:18       30.56        29.99
2018-01-30 05:22:19       30.54        29.99
2018-01-30 05:22:20       30.51        29.99
2018-01-30 05:22:21       30.49        29.99
2018-01-30 05:22:23       30.48        29.99
2018-01-30 05:22:24       30.47        29.99
2018-01-30 05:22:27       30.45        29.99
2018-01-30 05:22:29       30.43        29.99
2018-01-30 05:22:31       30.41        29.99
2018-01-30 05:22:33       30.39        29.99
2018-01-30 05:22:34       30.38        29.99
2018-01-30 05:22:36       30.36        29.99
2018-01-30 05:22:38       30.34        29.99
2018-01-30 05:22:41       30.31        29.99
2018-01-30 05:22:43        30.3        29.99
2018-01-30 05:22:44       30.28        29.99
2018-01-30 05:22:46       30.26        29.99
2018-01-30 05:22:48       30.25        29.99
2018-01-30 05:22:50       30.23        29.99
2018-01-30 05:22:51       30.22        29.99
2018-01-30 05:22:53        30.2        29.99
2018-01-30 05:22:58       30.18        29.99
2018-01-30 05:23:02       30.16        29.99
2018-01-30 05:23:06       30.14        29.99
2018-01-30 05:23:08       30.13        29.99
2018-01-30 05:23:13       30.11        29.99
2018-01-30 05:23:18       30.09        29.99
2018-01-30 05:23:22       30.07        29.99
2018-01-30 05:23:27       30.05        29.99
2018-01-30 05:23:29       30.04        29.99
2018-01-30 05:23:33       30.02        29.99
2018-01-30 05:23:38          30        29.99
2018-01-30 05:23:44       30.01        29.99
2018-01-30 08:00:54       30.01        29.98
2018-01-30 08:00:55       30.01        29.97
2018-01-30 08:00:56       30.01        29.95
2018-01-30 08:00:57       30.01        29.92
2018-01-30 08:00:58       30.01        29.91
2018-01-30 08:00:59       30.01        29.89
2018-01-30 08:01:00       30.01        29.86
2018-01-30 08:01:01       30.01        29.84
2018-01-30 08:01:02       30.01        29.82
2018-01-30 08:01:03       30.01        29.79
2018-01-30 08:01:04       30.01        29.76
2018-01-30 08:01:05       30.01        29.73
2018-01-30 08:01:06       30.01        29.69
2018-01-30 08:01:07       30.01        29.66
2018-01-30 08:01:08       30.01        29.63
2018-01-30 08:01:09       30.01        29.58
2018-01-30 08:01:10       30.01        29.54
2018-01-30 08:01:11       30.01         29.5
2018-01-30 08:01:12       30.01        29.47
2018-01-30 08:01:13       30.01        29.42
2018-01-30 08:01:14       30.01        29.38
2018-01-30 08:01:15       30.01        29.33
2018-01-30 08:01:16       30.01        29.28
2018-01-30 08:01:17       30.01        29.24
2018-01-30 08:01:18       30.01        29.19
2018-01-30 08:01:19       30.01        29.14
2018-01-30 08:01:20       30.01         29.1
2018-01-30 08:01:21       30.01        29.05
2018-01-30 08:01:22       30.01           29
2018-01-30 08:01:23       30.01        28.97
2018-01-30 08:01:24       30.01        28.92
2018-01-30 08:01:25       30.01        28.87
2018-01-30 08:01:26       30.01        28.83
2018-01-30 08:01:27       30.01        28.78
2018-01-30 08:01:28       30.01        28.74
2018-01-30 08:01:29       30.01        28.68
2018-01-30 08:01:30       30.01        28.64
2018-01-30 08:01:31       30.01         28.6
2018-01-30 08:01:32       30.01        28.54
2018-01-30 08:01:33       30.01        28.48
2018-01-30 08:01:34       30.01        28.44
2018-01-30 08:01:35       30.01        28.41
2018-01-30 08:01:36       30.01        28.37
2018-01-30 08:01:37       30.01        28.32
2018-01-30 08:01:38       30.01        28.27
2018-01-30 08:01:39       30.01        28.22
2018-01-30 08:01:40       30.01        28.16
2018-01-30 08:01:41       30.01        28.12
2018-01-30 08:01:42       30.01        28.11
2018-01-30 08:01:43       30.01        28.06
2018-01-30 08:01:44       30.01           28
2018-01-30 08:01:45       30.01        27.97
2018-01-30 08:01:46       30.01        27.93
2018-01-30 08:01:47       30.01        27.86
2018-01-30 08:01:48       30.01        27.81
2018-01-30 08:01:49       30.01        27.78
2018-01-30 08:01:50       30.01        27.75
2018-01-30 08:01:51       30.01        27.68
2018-01-30 08:01:52       30.01        27.61
2018-01-30 08:01:54       30.01        27.56
2018-01-30 08:01:55       30.01        27.51
2018-01-30 08:01:56       30.01        27.48
2018-01-30 08:01:57       30.01        27.42
2018-01-30 08:01:58       30.01        27.37
2018-01-30 08:01:59       30.01        27.34
2018-01-30 08:02:00       30.01        27.28
2018-01-30 08:02:01       30.01        27.23
2018-01-30 08:02:02       30.01         27.2
2018-01-30 08:02:03       30.01        27.15
2018-01-30 08:02:04       30.01         27.1
2018-01-30 08:02:05       30.01        27.07
2018-01-30 08:02:06       30.01        27.01
2018-01-30 08:02:07       30.01        26.96
2018-01-30 08:02:08       30.01        26.93
2018-01-30 08:02:09       30.01        26.89
2018-01-30 08:02:10       30.01        26.82
2018-01-30 08:02:11       30.01        26.79
2018-01-30 08:02:12       30.01        26.75
2018-01-30 08:02:13       30.01        26.69
2018-01-30 08:02:14       30.01        26.65
2018-01-30 08:02:15       30.01        26.61
2018-01-30 08:02:16       30.01        26.55
2018-01-30 08:02:17       30.01        26.51
2018-01-30 08:02:18       30.01        26.46
2018-01-30 08:02:19       30.01        26.42
2018-01-30 08:02:20       30.01        26.37
2018-01-30 08:02:21       30.01        26.33
2018-01-30 08:02:22       30.01        26.29
2018-01-30 08:02:23       30.01        26.24
2018-01-30 08:02:24       30.01        26.19
2018-01-30 08:02:25       30.01        26.15
2018-01-30 08:02:26       30.01        26.11
2018-01-30 08:02:27       30.01        26.05
2018-01-30 08:02:28       30.01        25.99
2018-01-30 08:02:29       30.01        25.95
2018-01-30 08:02:30       30.01        25.93
2018-01-30 08:02:31       30.01        25.87
2018-01-30 08:02:32       30.01        25.81
2018-01-30 08:02:33       30.01        25.76
2018-01-30 08:02:34       30.01        25.72
2018-01-30 08:02:36       30.01        25.64
2018-01-30 08:02:37       30.01        25.56
2018-01-30 08:02:38       30.01        25.52
2018-01-30 08:02:40       30.01        25.47
2018-01-30 08:02:41       30.01        25.39
2018-01-30 08:02:42       30.01        25.33
2018-01-30 08:02:43       30.01        25.31
2018-01-30 08:02:44       30.01        25.28
2018-01-30 08:02:45       30.01        25.24
2018-01-30 08:02:46       30.01        25.18
2018-01-30 08:02:47       30.01        25.11
2018-01-30 08:02:48       30.01        25.07
2018-01-30 08:02:50       30.01        25.02
2018-01-30 08:02:51       30.01        24.94
2018-01-30 08:02:52       30.01         24.9
2018-01-30 08:02:53       30.01        24.88
2018-01-30 08:02:54       30.01        24.83
2018-01-30 08:02:55       30.01        24.76
2018-01-30 08:02:56       30.01        24.71
2018-01-30 08:02:58       30.01        24.65
2018-01-30 08:02:59       30.01        24.57
2018-01-30 08:03:00       30.01        24.55
2018-01-30 08:03:01       30.01        24.53
2018-01-30 08:03:02       30.01        24.45
2018-01-30 08:03:03       30.01        24.38
2018-01-30 08:03:05       30.01        24.34
2018-01-30 08:03:06       30.01        24.26
2018-01-30 08:03:07       30.01         24.2
